imageFileName,star_comm,end_comm,up,down,photo,backwards,carry,boat,here,mosaic,num_delimiter,one,two,three,four,five,Class
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1140.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[100,195,92,123]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1141.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[200,190,93,131]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1142.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[93,221,92,129]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1143.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[182,227,91,134]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1144.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1145.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1146.jpg',[],[],[],[],[],[],[],[],[],[],"[104,205,83,108]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1147.jpg',[],[],[],[],[],[],[],[],[],[],"[203,203,87,115]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1148.jpg',[],[],[],[],[],[],[],[],[],[],"[94,215,97,111]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1149.jpg',[],[],[],[],[],[],[],[],[],[],"[195,226,89,105]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_115.jpg',[],[],[],[],[],[],[],[],[],[],"[220,259,67,77]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1150.jpg',[],[],[],[],[],[],[],[],[],[],"[82,214,109,108]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1151.jpg',[],[],[],[],[],[],[],[],[],[],"[197,210,91,100]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1152.jpg',[],[],[],[],[],[],[],[],[],[],"[99,192,91,111]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1153.jpg',[],[],[],[],[],[],[],[],[],[],"[213,192,87,94]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1154.jpg',[],[],[],[],[],[],[],[],[],[],"[71,195,105,118]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1155.jpg',[],"[213,201,102,115]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1156.jpg',[],"[179,202,106,142]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1157.jpg',[],"[331,182,111,135]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1158.jpg',[],"[209,179,119,141]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1159.jpg',[],"[330,198,102,140]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_116.jpg',[],[],[],[],[],[],[],[],[],[],"[158,256,66,86]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1160.jpg',[],"[220,189,92,147]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1161.jpg',[],"[316,188,115,139]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1162.jpg',[],"[202,179,121,140]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1163.jpg',[],"[347,171,92,147]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1164.jpg',[],"[224,168,100,145]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1165.jpg',[],"[352,177,92,144]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1166.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1167.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1168.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1169.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_117.jpg',[],[],[],[],[],[],[],[],[],[],"[232,263,67,77]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1170.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1171.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1172.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1173.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1174.jpg',"[179,195,93,131]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1175.jpg',"[329,176,92,130]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1176.jpg',"[203,166,102,150]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1177.jpg',"[321,182,95,141]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1178.jpg',"[200,166,91,145]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1179.jpg',"[317,153,101,153]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_118.jpg',[],[],[],[],[],[],[],[],[],[],"[158,262,72,72]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1180.jpg',"[192,171,103,140]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1181.jpg',"[323,196,91,145]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1182.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1183.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1184.jpg',[],[],[],[],[],"[174,202,93,109]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1185.jpg',[],[],[],[],[],"[318,220,116,108]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1186.jpg',[],[],[],[],[],"[167,209,104,111]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1187.jpg',[],[],[],[],[],"[306,229,103,115]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1188.jpg',[],[],[],[],[],"[158,226,114,144]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1189.jpg',[],[],[],[],[],"[313,216,104,134]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_119.jpg',[],[],[],[],[],[],[],[],[],[],"[227,260,58,74]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1190.jpg',[],[],[],[],[],"[184,226,103,110]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1191.jpg',[],[],[],[],[],"[321,234,109,114]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1192.jpg',[],[],[],[],[],"[191,251,89,113]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1193.jpg',[],[],[],[],[],"[314,236,109,117]",[],[],[],[],[],[],[],[],[],[],backwards
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1194.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1195.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1196.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[112,222,72,126]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1197.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[212,208,81,130]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1198.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[89,213,88,132]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1199.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[212,238,94,116]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_12.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[145,205,98,101]",five
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_120.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1200.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[126,226,81,123]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1201.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[231,215,81,120]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1202.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[129,208,97,131]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1203.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[234,211,78,123]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1204.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[135,210,83,124]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1205.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[236,198,83,124]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1206.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[143,200,88,112]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1207.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1208.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1209.jpg',[],[],[],[],[],[],[],[],[],[],"[250,181,86,116]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_121.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[224,249,70,88]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1210.jpg',[],[],[],[],[],[],[],[],[],[],"[170,200,84,111]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1211.jpg',[],[],[],[],[],[],[],[],[],[],"[294,197,81,97]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1212.jpg',[],[],[],[],[],[],[],[],[],[],"[174,194,88,104]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1213.jpg',[],[],[],[],[],[],[],[],[],[],"[256,182,91,107]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1214.jpg',[],[],[],[],[],[],[],[],[],[],"[158,192,75,98]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1215.jpg',[],[],[],[],[],[],[],[],[],[],"[272,196,80,112]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1216.jpg',[],[],[],[],[],[],[],[],[],[],"[161,193,88,111]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1217.jpg',[],[],[],[],[],[],[],[],[],[],"[270,197,85,123]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1218.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1219.jpg',[],"[372,215,116,157]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_122.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[166,245,62,92]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1220.jpg',[],"[280,192,91,129]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1221.jpg',[],"[399,205,110,135]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1222.jpg',[],"[275,204,92,134]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1223.jpg',[],"[396,193,100,141]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1224.jpg',[],"[281,193,90,138]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1225.jpg',[],"[414,195,95,147]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1226.jpg',[],"[274,241,94,147]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],end_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1227.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1228.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1229.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_123.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[235,236,58,90]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1230.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1231.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1232.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1233.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1234.jpg',"[212,275,112,157]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1235.jpg',"[333,248,125,135]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1236.jpg',"[223,239,112,131]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1237.jpg',"[352,257,105,141]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1238.jpg',"[205,269,108,132]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1239.jpg',"[331,243,119,153]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_124.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[171,233,73,80]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1240.jpg',"[196,254,112,137]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1241.jpg',"[337,223,116,149]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1242.jpg',"[176,236,116,129]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],start_comm
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1243.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1244.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1245.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1246.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1247.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1248.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1249.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_125.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[238,241,70,82]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1250.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1251.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1252.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1253.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1254.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1255.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1256.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[59,226,126,149]",[],four
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1257.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[181,246,112,127]",[],four
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1258.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[45,256,124,132]",[],four
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1259.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[186,228,129,148]",[],four
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_126.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[170,240,62,91]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1260.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[68,215,121,138]",[],four
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1261.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[198,221,135,140]",[],four
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1262.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[90,232,115,137]",[],four
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1263.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[199,236,112,136]",[],four
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1264.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[71,234,112,131]",[],four
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1265.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[216,241,114,138]",[],four
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1266.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1267.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],other
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1268.jpg',[],[],[],[],[],[],[],[],[],[],"[122,285,102,105]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1269.jpg',[],[],[],[],[],[],[],[],[],[],"[241,274,92,101]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_127.jpg',[],[],[],[],[],[],[],[],[],[],[],[],[],"[231,247,69,84]",[],[],three
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1270.jpg',[],[],[],[],[],[],[],[],[],[],"[115,260,99,105]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1271.jpg',[],[],[],[],[],[],[],[],[],[],"[249,255,84,108]",[],[],[],[],[],num_delimiter
'/home/arturokkboss33/gestures/biograd_clear-calm/all_imgs/biograd1_1272.jpg',[],[],[],[],[],[],[],[],[],[],"[117,270,101,114]",[],[],[],[],[],num_delimiter
